session_id,user_id,login_time,duration_minutes,ip_address,device_type,module_accessed
8482,254,2024-12-29 11:27:28,1,2.105.225.46,Tablet,Quiz
8483,7,2025-05-13 21:07:52,20,162.181.73.111,Mobile,Assignment
8484,471,2025-07-22 04:44:10,17,163.13.52.244,Mobile,Video
8485,728,2024-08-10 12:52:10,12,214.34.112.61,Mobile,Quiz
8486,511,2024-11-23 20:12:54,94,194.170.103.235,Desktop,Video
8487,581,2025-07-17 13:21:46,51,190.179.145.145,Tablet,Assignment
8488,69,2025-07-01 16:23:21,32,7.105.109.254,Mobile,Assignment
8489,81,2025-01-04 21:26:53,5,15.166.80.110,Tablet,Assignment
8490,542,2024-08-30 19:41:19,39,209.69.123.48,Desktop,Assignment
8491,585,2025-04-07 05:13:06,38,124.237.210.183,Desktop,Video
8492,262,2024-12-02 03:26:18,16,61.57.17.217,Mobile,Assignment
8493,89,2024-11-07 04:52:48,77,183.100.58.151,Tablet,Quiz
8494,915,2025-05-09 12:40:08,5,87.128.118.103,Desktop,Quiz
8495,208,2024-08-14 22:20:33,9,132.135.154.58,Tablet,Forum
8496,213,2024-09-16 21:05:30,1,175.105.58.184,Tablet,Quiz
8497,834,2024-08-21 09:56:34,47,139.249.57.13,Mobile,Forum
8498,266,2024-08-31 08:14:54,29,140.60.29.158,Desktop,Quiz
8499,912,2025-03-11 04:33:44,11,51.255.94.56,Desktop,Quiz
8500,293,2024-07-27 06:32:23,5,131.166.90.94,Desktop,Assignment
8501,207,2024-09-05 04:53:05,1,62.8.187.78,Tablet,Quiz
8502,333,2025-07-06 21:38:29,5,196.3.96.41,Desktop,Assignment
8503,77,2025-01-26 22:55:04,18,27.255.164.66,Desktop,Assignment
8504,288,2024-08-11 05:31:46,8,83.10.199.219,Tablet,Quiz
8505,47,2025-01-23 22:38:44,8,1.204.139.25,Desktop,Video
8506,622,2025-06-05 02:15:41,62,98.197.163.107,Desktop,Assignment
8507,200,2024-12-12 23:07:40,21,29.81.22.225,Tablet,Quiz
8508,427,2024-12-30 09:15:28,39,154.136.220.197,Desktop,Video
8509,210,2025-02-21 04:38:37,1,68.134.58.194,Mobile,Quiz
8510,888,2024-09-05 05:27:53,13,112.47.10.161,Tablet,Quiz
8511,420,2024-11-05 08:27:29,19,165.188.4.194,Desktop,Video
8512,154,2024-09-25 09:21:25,6,80.118.11.11,Mobile,Quiz
8513,522,2025-03-12 04:19:34,3,6.223.57.27,Tablet,Assignment
8514,415,2025-07-25 15:24:31,61,124.175.109.44,Desktop,Forum
8515,353,2025-02-28 15:50:36,84,109.238.190.170,Tablet,Forum
8516,157,2025-07-08 07:24:08,2,149.139.159.148,Mobile,Quiz
8517,261,2025-05-30 02:47:02,12,76.23.102.138,Tablet,Forum
8518,77,2024-10-29 20:44:33,95,148.244.56.251,Desktop,Forum
8519,769,2024-08-26 13:32:50,2,150.119.23.101,Mobile,Forum
8520,983,2024-12-02 10:51:37,30,58.118.77.23,Tablet,Assignment
8521,488,2024-09-29 02:34:57,107,101.181.114.63,Desktop,Assignment
8522,131,2024-10-05 14:41:54,114,70.94.62.128,Desktop,Forum
8523,579,2025-04-03 13:29:40,19,90.73.64.206,Mobile,Video
8524,455,2025-07-17 07:04:11,5,26.246.200.120,Mobile,Video
8525,740,2025-03-03 16:46:31,6,78.190.192.62,Tablet,Video
8526,163,2025-04-23 20:08:34,66,193.219.151.55,Desktop,Assignment
8527,15,2025-06-27 07:19:33,72,117.176.13.152,Mobile,Assignment
8528,232,2024-09-04 01:20:35,28,176.80.106.132,Desktop,Assignment
8529,195,2025-03-27 17:00:49,43,206.174.112.8,Tablet,Assignment
8530,861,2025-06-06 03:52:16,40,184.14.209.100,Mobile,Forum
8531,542,2024-08-01 06:10:49,32,79.48.194.95,Tablet,Assignment
8532,359,2025-01-24 08:49:44,52,20.142.59.220,Tablet,Forum
8533,850,2024-10-18 12:58:16,34,80.177.48.196,Mobile,Video
8534,331,2025-05-04 17:35:56,22,95.40.201.104,Tablet,Forum
8535,427,2025-04-26 17:42:45,8,171.221.79.12,Desktop,Video
8536,497,2024-09-12 21:44:21,40,209.67.229.249,Mobile,Assignment
8537,828,2024-09-29 11:48:29,19,199.101.190.228,Desktop,Video
8538,486,2025-05-08 06:32:18,10,213.133.7.251,Tablet,Video
8539,808,2025-06-10 00:24:05,48,113.202.231.47,Mobile,Forum
8540,449,2025-06-26 04:36:16,35,69.33.164.61,Desktop,Video
8541,413,2025-04-16 18:02:48,83,23.92.165.145,Desktop,Quiz
8542,330,2025-02-08 15:46:21,5,51.169.73.99,Desktop,Video
8543,732,2024-10-26 08:57:24,31,148.125.117.30,Desktop,Assignment
8544,889,2024-12-31 03:10:13,8,211.215.21.54,Desktop,Video
8545,991,2024-07-27 18:26:34,70,74.81.157.142,Tablet,Quiz
8546,147,2025-04-16 08:22:54,3,26.38.73.151,Tablet,Forum
8547,259,2025-02-13 19:39:02,32,201.177.68.42,Tablet,Video
8548,292,2025-06-30 13:26:17,46,119.247.252.190,Tablet,Quiz
8549,811,2024-11-08 20:38:38,13,214.245.105.105,Tablet,Assignment
8550,143,2025-03-06 16:18:59,92,83.146.113.149,Tablet,Assignment
8551,993,2025-05-30 07:56:47,57,141.44.142.99,Tablet,Forum
8552,937,2025-05-05 03:52:33,10,113.174.183.56,Desktop,Assignment
8553,747,2025-05-23 04:27:29,0,220.227.83.224,Tablet,Quiz
8554,627,2025-06-17 15:41:18,10,107.218.15.229,Desktop,Video
8555,365,2024-10-06 13:15:41,9,91.165.163.99,Mobile,Quiz
8556,90,2025-02-02 01:01:34,66,186.178.211.65,Tablet,Forum
8557,720,2025-02-23 08:50:00,102,184.77.34.116,Desktop,Video
8558,164,2024-10-26 02:40:01,2,129.175.171.22,Mobile,Quiz
8559,481,2024-08-17 18:33:11,19,70.29.19.250,Mobile,Forum
8560,84,2025-01-08 14:28:44,23,8.76.165.108,Desktop,Forum
8561,77,2024-10-15 15:54:06,2,118.174.1.81,Desktop,Video
8562,673,2025-03-20 21:08:51,14,55.210.128.137,Desktop,Video
8563,517,2025-04-10 16:57:45,11,177.50.169.231,Tablet,Assignment
8564,485,2024-12-23 13:42:10,23,212.32.173.241,Mobile,Assignment
8565,590,2024-10-08 11:08:10,32,73.203.213.16,Tablet,Video
8566,603,2025-06-11 02:57:46,36,48.46.81.178,Tablet,Assignment
8567,599,2025-02-15 16:26:45,4,69.149.103.105,Tablet,Video
8568,782,2024-11-16 09:23:22,50,20.79.151.220,Mobile,Assignment
8569,104,2024-12-06 09:58:41,34,14.195.51.174,Mobile,Quiz
8570,452,2024-09-16 14:44:35,65,94.30.4.77,Mobile,Forum
8571,487,2024-12-29 19:34:27,17,11.16.161.69,Desktop,Video
8572,339,2025-03-12 03:32:45,67,96.131.139.121,Tablet,Video
8573,687,2025-01-01 13:01:41,60,126.244.220.211,Desktop,Video
8574,566,2025-07-14 09:56:21,17,208.88.5.247,Desktop,Quiz
8575,900,2025-03-07 07:36:40,14,101.65.184.75,Tablet,Forum
8576,478,2024-11-14 10:22:49,81,203.99.218.117,Mobile,Assignment
8577,723,2024-11-07 07:47:18,37,98.125.184.229,Tablet,Assignment
8578,607,2024-10-30 10:18:11,79,144.95.60.187,Desktop,Forum
8579,223,2025-03-22 02:17:32,47,100.180.118.88,Mobile,Assignment
8580,9,2025-06-23 04:58:19,28,40.77.40.61,Mobile,Video
8581,53,2025-07-06 04:32:27,3,90.83.178.117,Desktop,Forum
8582,77,2024-09-12 02:58:48,10,34.225.6.141,Mobile,Quiz
8583,718,2025-04-26 05:59:43,104,164.181.41.62,Mobile,Forum
8584,503,2025-01-04 21:56:32,11,170.1.253.175,Tablet,Video
8585,316,2024-11-01 17:56:05,2,82.180.250.18,Tablet,Forum
8586,814,2025-04-03 12:06:49,36,71.206.43.236,Desktop,Quiz
8587,822,2025-03-17 18:33:47,39,117.220.184.133,Desktop,Quiz
8588,842,2025-02-03 23:51:26,10,61.34.62.20,Desktop,Forum
8589,624,2024-07-26 06:42:31,10,136.133.169.27,Mobile,Forum
8590,863,2024-09-08 05:25:06,18,94.59.30.98,Desktop,Assignment
8591,165,2024-12-30 05:07:19,0,180.178.26.159,Tablet,Assignment
8592,279,2025-03-12 03:14:25,46,136.47.144.237,Mobile,Video
8593,27,2024-10-07 22:57:19,11,150.222.171.146,Desktop,Assignment
8594,70,2025-05-11 17:42:56,57,61.182.81.185,Mobile,Video
8595,218,2024-10-31 22:42:19,48,69.114.14.77,Mobile,Video
8596,962,2025-04-20 04:33:06,32,18.116.199.63,Mobile,Forum
8597,365,2024-09-13 11:59:46,11,159.203.218.7,Desktop,Assignment
8598,701,2025-03-06 15:37:11,21,190.134.205.32,Mobile,Quiz
8599,845,2024-10-05 07:30:34,17,31.60.98.19,Mobile,Quiz
8600,947,2025-06-07 00:21:29,12,187.223.196.101,Mobile,Forum
8601,306,2025-03-31 14:02:58,56,214.247.180.201,Tablet,Quiz
8602,124,2025-03-08 01:03:48,19,15.111.125.125,Desktop,Quiz
8603,19,2024-09-10 07:26:16,53,136.62.35.171,Tablet,Forum
8604,257,2025-04-12 07:33:50,3,161.88.42.39,Mobile,Quiz
8605,296,2024-10-30 07:58:05,4,11.146.64.226,Mobile,Forum
8606,928,2024-09-15 03:40:45,113,138.73.131.113,Tablet,Video
8607,22,2025-04-27 20:48:18,26,94.127.209.230,Mobile,Assignment
8608,880,2024-08-10 07:55:05,21,116.102.8.207,Tablet,Quiz
8609,989,2024-10-23 08:53:59,22,48.47.184.166,Mobile,Forum
8610,450,2024-10-30 19:18:01,7,58.59.159.246,Mobile,Quiz
8611,552,2025-05-10 23:57:19,38,204.173.11.93,Mobile,Assignment
8612,550,2024-08-12 19:10:44,2,157.51.30.34,Mobile,Quiz
8613,48,2025-05-05 16:56:10,25,173.201.105.230,Desktop,Video
8614,695,2024-08-22 18:06:53,25,126.15.173.144,Desktop,Forum
8615,587,2025-04-17 09:08:47,73,28.227.62.111,Desktop,Assignment
8616,721,2024-12-26 00:12:53,22,177.72.23.39,Tablet,Video
8617,183,2024-09-15 08:27:55,4,113.182.10.64,Tablet,Quiz
8618,435,2024-10-18 10:20:27,25,63.1.100.124,Tablet,Quiz
8619,107,2024-11-10 02:47:35,2,165.77.160.37,Tablet,Quiz
8620,188,2024-09-07 10:48:12,6,134.201.104.223,Desktop,Assignment
8621,776,2025-03-05 20:35:37,0,186.104.197.62,Tablet,Forum
8622,86,2024-07-26 19:25:54,21,118.66.193.74,Tablet,Assignment
8623,836,2025-04-04 20:52:46,2,177.14.19.78,Tablet,Video
8624,843,2024-10-15 08:25:17,19,49.217.243.114,Mobile,Forum
8625,456,2025-04-30 06:17:52,81,173.135.154.238,Tablet,Assignment
8626,137,2024-09-06 17:39:38,38,181.216.174.62,Mobile,Quiz
8627,858,2025-06-13 01:03:24,2,26.30.79.185,Tablet,Video
8628,898,2025-04-22 02:26:54,7,123.72.221.50,Tablet,Quiz
8629,336,2024-07-31 01:25:15,33,117.6.50.239,Mobile,Assignment
8630,607,2025-01-02 05:55:29,67,168.233.132.47,Tablet,Video
8631,838,2024-09-05 06:02:58,1,67.125.160.186,Mobile,Forum
8632,757,2024-12-05 06:50:48,50,178.99.248.113,Tablet,Forum
8633,469,2024-10-13 20:20:10,24,182.79.159.243,Tablet,Assignment
8634,602,2025-01-15 08:12:20,23,24.238.109.149,Mobile,Assignment
8635,571,2024-09-19 18:55:22,94,98.197.91.46,Desktop,Forum
8636,403,2024-09-20 19:11:32,41,54.73.154.141,Mobile,Forum
8637,540,2025-05-03 00:16:00,56,183.2.107.181,Desktop,Assignment
8638,72,2025-04-03 08:37:30,13,145.22.51.144,Mobile,Forum
8639,782,2025-05-26 19:28:06,24,126.18.112.15,Desktop,Video
8640,24,2024-09-11 13:53:16,28,29.56.196.174,Tablet,Assignment
8641,624,2025-06-28 02:58:57,11,21.69.145.243,Desktop,Video
8642,812,2024-12-15 22:13:54,25,136.170.202.102,Tablet,Quiz
8643,485,2024-11-28 23:25:44,8,193.54.50.97,Mobile,Video
8644,56,2025-01-01 09:08:56,4,177.0.70.118,Desktop,Assignment
8645,986,2024-12-19 19:08:19,14,190.147.183.154,Tablet,Quiz
8646,223,2025-04-07 20:20:35,40,176.74.242.135,Mobile,Forum
8647,632,2025-02-12 05:21:00,74,208.177.120.253,Desktop,Video
8648,179,2025-04-15 22:09:36,18,185.238.111.7,Tablet,Video
8649,800,2024-11-09 12:57:25,30,18.45.121.35,Desktop,Assignment
8650,434,2025-01-13 22:03:59,3,196.177.245.109,Desktop,Forum
8651,937,2025-04-09 05:53:35,70,38.194.248.71,Tablet,Assignment
8652,450,2024-10-11 23:44:29,25,151.125.237.122,Tablet,Forum
8653,793,2025-06-23 20:02:12,45,128.255.252.91,Mobile,Assignment
8654,884,2025-03-29 08:16:43,47,216.241.146.53,Tablet,Forum
8655,492,2024-09-20 09:12:00,8,65.120.152.241,Tablet,Quiz
8656,189,2024-10-14 00:30:43,22,201.62.20.133,Desktop,Assignment
8657,578,2024-12-23 20:52:44,96,7.69.85.176,Tablet,Quiz
8658,810,2024-12-09 21:01:42,2,29.99.217.45,Desktop,Assignment
8659,961,2024-10-06 17:27:45,34,122.47.247.145,Desktop,Assignment
8660,420,2025-06-28 13:42:03,98,110.239.56.178,Tablet,Assignment
8661,249,2025-04-10 07:24:22,10,82.181.197.198,Tablet,Video
8662,588,2025-06-23 23:22:02,59,63.216.27.90,Tablet,Assignment
8663,649,2025-04-08 22:17:08,81,80.143.139.19,Tablet,Forum
8664,164,2024-10-27 23:56:08,41,1.212.47.234,Mobile,Video
8665,745,2025-01-31 23:29:32,7,19.173.235.80,Desktop,Forum
8666,255,2025-01-31 14:10:24,12,161.225.40.139,Mobile,Forum
8667,476,2024-11-09 02:04:42,1,15.117.143.102,Mobile,Forum
8668,806,2025-01-11 14:30:22,53,183.99.200.82,Desktop,Forum
8669,417,2024-08-13 17:15:42,56,117.56.133.247,Mobile,Forum
8670,170,2024-10-31 15:00:59,30,17.129.19.34,Tablet,Quiz
8671,317,2024-07-26 21:39:58,13,146.204.236.252,Tablet,Video
8672,174,2025-01-09 23:45:22,2,112.119.100.36,Tablet,Forum
8673,470,2025-01-21 18:04:16,41,20.78.172.159,Tablet,Quiz
8674,345,2024-09-25 07:28:33,38,56.19.202.112,Desktop,Quiz
8675,445,2024-08-18 13:30:05,73,158.231.148.215,Tablet,Forum
8676,18,2025-05-25 04:16:50,39,144.104.81.73,Desktop,Assignment
8677,70,2025-07-05 22:39:34,52,131.212.115.20,Desktop,Forum
8678,338,2025-06-14 11:43:24,41,177.211.84.79,Desktop,Quiz
8679,628,2024-08-17 20:36:35,29,121.210.21.77,Desktop,Forum
8680,592,2025-05-12 08:03:26,16,9.158.27.230,Mobile,Quiz
8681,527,2025-01-19 21:00:24,69,167.19.180.40,Mobile,Forum
8682,688,2025-02-14 07:49:53,31,137.34.134.35,Tablet,Quiz
8683,456,2024-11-14 23:31:26,15,121.73.104.128,Desktop,Forum
8684,269,2024-10-12 21:05:40,2,33.109.224.10,Tablet,Assignment
8685,631,2025-01-02 06:22:37,10,126.62.15.127,Tablet,Assignment
8686,811,2024-09-06 14:19:31,23,76.67.251.120,Tablet,Quiz
8687,188,2025-07-02 23:32:31,9,91.67.170.139,Tablet,Assignment
8688,569,2024-11-14 06:09:35,7,185.58.172.131,Desktop,Assignment
8689,711,2024-09-18 08:34:05,22,115.245.153.46,Desktop,Video
8690,529,2024-11-12 19:04:44,5,80.234.23.209,Mobile,Forum
8691,434,2024-11-11 04:41:44,48,220.32.103.40,Desktop,Forum
8692,288,2024-10-02 11:29:19,19,161.140.228.62,Desktop,Assignment
8693,918,2025-01-07 05:11:46,25,9.254.195.200,Tablet,Assignment
8694,567,2025-05-20 09:16:04,4,109.224.17.7,Desktop,Quiz
8695,499,2024-07-31 01:29:33,11,158.96.84.157,Tablet,Forum
8696,441,2025-01-25 12:01:45,15,79.186.12.107,Desktop,Video
8697,781,2025-05-26 20:22:45,49,125.215.87.90,Mobile,Video
8698,303,2025-05-17 21:25:37,44,124.158.68.50,Tablet,Assignment
8699,87,2025-02-16 09:19:39,7,56.103.194.137,Desktop,Quiz
8700,830,2024-08-20 01:45:46,28,167.129.2.26,Desktop,Quiz
8701,438,2025-03-10 11:36:01,8,53.40.156.115,Tablet,Forum
8702,541,2025-01-18 04:45:17,133,101.70.177.107,Mobile,Assignment
8703,22,2024-12-07 19:18:02,91,41.232.212.127,Mobile,Assignment
8704,833,2024-11-20 11:09:28,24,102.74.202.221,Desktop,Quiz
8705,797,2025-04-01 22:00:52,36,174.16.11.132,Desktop,Video
8706,560,2024-10-20 19:56:36,48,68.64.231.159,Desktop,Video
8707,517,2025-01-16 05:21:00,38,65.186.173.227,Tablet,Forum
8708,762,2024-10-11 17:54:59,36,129.198.243.74,Tablet,Assignment
8709,675,2025-04-19 01:48:36,95,63.72.128.183,Tablet,Assignment
8710,503,2025-06-26 04:48:51,27,89.186.141.103,Desktop,Video
8711,714,2024-11-09 18:05:32,30,141.12.190.110,Mobile,Assignment
8712,467,2025-06-16 17:34:39,56,66.29.119.204,Tablet,Assignment
8713,101,2025-01-26 21:35:43,33,40.58.229.162,Mobile,Quiz
8714,583,2024-12-24 09:46:39,39,108.242.220.37,Desktop,Forum
8715,942,2024-11-07 10:23:29,8,123.100.1.210,Tablet,Forum
8716,675,2024-09-26 00:44:55,13,167.0.250.122,Tablet,Forum
8717,685,2025-01-28 06:21:30,4,143.163.85.18,Tablet,Quiz
8718,141,2024-10-19 08:59:24,21,187.178.123.126,Desktop,Forum
8719,138,2025-01-11 20:49:48,18,164.63.139.204,Desktop,Forum
8720,578,2025-07-12 02:34:38,175,148.56.188.138,Desktop,Video
8721,710,2024-09-15 13:21:20,28,179.214.96.155,Mobile,Video
8722,840,2024-08-01 08:58:45,46,90.50.232.119,Mobile,Forum
8723,228,2025-05-25 00:41:22,12,84.2.201.110,Tablet,Quiz
8724,281,2024-10-24 18:07:51,53,147.232.200.194,Tablet,Quiz
8725,684,2025-04-02 07:03:31,28,124.145.17.178,Desktop,Quiz
8726,828,2025-01-30 10:06:33,35,37.117.21.10,Desktop,Assignment
8727,431,2024-12-22 01:43:47,10,13.69.109.204,Desktop,Assignment
8728,40,2024-10-18 17:12:44,23,60.17.212.197,Tablet,Quiz
8729,519,2025-02-24 23:49:11,30,186.34.167.164,Desktop,Video
8730,686,2025-02-08 15:53:46,26,10.119.179.90,Mobile,Assignment
8731,663,2025-04-01 00:00:12,74,40.36.231.68,Mobile,Quiz
8732,211,2025-07-23 10:27:31,68,187.204.192.59,Tablet,Assignment
8733,302,2024-09-19 21:47:52,106,70.208.88.97,Tablet,Assignment
8734,86,2024-09-06 08:48:24,33,125.62.104.78,Mobile,Assignment
8735,397,2024-11-06 16:05:18,107,194.187.93.31,Desktop,Assignment
8736,253,2025-05-01 19:38:17,53,162.35.22.137,Tablet,Quiz
8737,533,2024-12-16 17:35:35,9,98.246.168.66,Tablet,Assignment
8738,769,2025-02-13 10:49:29,16,150.66.145.27,Tablet,Forum
8739,891,2024-11-01 16:10:53,8,11.76.209.48,Mobile,Quiz
8740,915,2025-04-19 15:34:35,0,201.85.65.243,Tablet,Quiz
8741,381,2024-09-02 02:22:27,6,213.124.17.3,Mobile,Quiz
8742,444,2024-11-08 06:38:29,0,8.123.241.187,Mobile,Assignment
8743,33,2025-06-25 11:36:50,38,63.187.204.157,Desktop,Quiz
8744,260,2025-04-07 08:54:44,16,63.208.16.197,Desktop,Video
8745,234,2025-02-11 07:06:59,11,178.209.36.46,Desktop,Forum
8746,515,2025-06-01 04:41:20,43,156.222.63.50,Tablet,Video
8747,859,2024-11-23 04:36:10,53,165.197.122.40,Mobile,Forum
8748,308,2025-05-11 14:08:55,111,122.91.134.158,Tablet,Forum
8749,739,2024-12-29 12:03:47,30,219.117.201.250,Mobile,Assignment
8750,796,2024-08-02 14:22:29,18,99.201.113.131,Tablet,Forum
8751,70,2024-08-19 04:04:16,10,31.112.3.195,Mobile,Forum
8752,454,2025-03-02 23:26:41,7,122.48.18.119,Desktop,Video
8753,439,2025-07-04 08:10:59,7,1.135.114.56,Desktop,Forum
8754,825,2024-09-05 07:35:31,15,163.236.172.218,Tablet,Quiz
8755,364,2024-10-27 09:33:22,144,91.86.58.162,Mobile,Quiz
8756,983,2025-07-09 18:21:56,0,126.27.17.188,Desktop,Forum
8757,766,2024-11-12 13:10:49,6,64.142.176.172,Mobile,Quiz
8758,481,2024-10-31 14:53:59,6,40.175.149.67,Tablet,Assignment
8759,144,2025-06-05 04:12:53,37,59.205.12.196,Desktop,Quiz
8760,24,2024-10-28 14:09:21,13,93.71.66.249,Tablet,Assignment
8761,965,2025-05-15 23:47:20,18,55.92.67.177,Tablet,Forum
8762,425,2025-04-11 07:32:45,4,167.243.13.138,Mobile,Assignment
8763,746,2025-07-22 10:10:54,15,23.74.181.228,Tablet,Assignment
8764,845,2025-02-26 15:04:31,3,165.160.77.81,Tablet,Forum
8765,175,2025-06-23 02:16:14,22,217.73.193.188,Mobile,Forum
8766,844,2025-03-21 00:16:51,3,152.79.72.178,Mobile,Assignment
8767,325,2025-03-05 19:05:33,46,70.113.121.30,Tablet,Video
8768,869,2025-06-01 00:20:20,25,65.106.186.249,Desktop,Forum
8769,671,2025-07-19 17:29:15,38,216.34.27.234,Desktop,Forum
8770,860,2025-02-16 12:22:30,16,74.14.232.213,Mobile,Video
8771,348,2025-07-18 17:13:26,14,216.26.225.29,Tablet,Quiz
8772,798,2024-10-04 18:21:39,3,165.170.234.189,Desktop,Video
8773,18,2025-03-26 10:04:23,22,189.236.11.24,Mobile,Quiz
8774,44,2025-02-03 17:53:12,21,91.200.244.3,Mobile,Video
8775,155,2025-02-15 21:32:28,18,78.62.77.233,Mobile,Assignment
8776,867,2024-07-27 00:35:15,40,80.47.15.88,Tablet,Forum
8777,922,2024-09-21 14:50:50,53,30.23.110.79,Mobile,Video
8778,377,2024-08-02 07:34:30,41,1.203.85.201,Desktop,Forum
8779,743,2024-11-29 20:32:27,4,201.113.56.251,Tablet,Quiz
8780,883,2025-05-20 04:02:39,29,134.170.112.191,Desktop,Assignment
8781,828,2025-04-19 13:03:32,2,146.252.75.5,Desktop,Forum
8782,402,2025-05-20 15:10:03,35,103.147.180.35,Desktop,Video
8783,225,2025-02-25 19:38:02,14,182.246.162.43,Tablet,Video
8784,217,2025-01-04 17:18:01,4,67.194.6.181,Desktop,Assignment
8785,568,2025-03-03 06:51:24,59,142.202.252.17,Mobile,Quiz
8786,31,2024-12-05 06:16:51,28,185.130.58.71,Mobile,Assignment
8787,869,2024-07-26 06:46:55,13,116.35.117.43,Desktop,Assignment
8788,59,2025-01-28 12:35:36,0,200.158.67.158,Mobile,Forum
8789,892,2024-10-08 19:57:58,23,27.112.137.204,Tablet,Quiz
8790,898,2024-10-06 11:36:05,77,107.226.127.222,Tablet,Assignment
8791,353,2024-09-05 20:08:51,27,31.250.226.64,Mobile,Forum
8792,935,2025-05-06 05:40:21,106,144.239.33.62,Mobile,Forum
8793,445,2024-11-21 16:26:48,4,144.205.214.218,Tablet,Quiz
8794,235,2025-05-01 16:15:53,25,51.154.83.7,Desktop,Quiz
8795,107,2025-05-18 11:40:38,48,150.173.147.87,Tablet,Forum
8796,191,2025-01-06 17:02:45,22,150.168.147.198,Desktop,Quiz
8797,992,2024-10-31 06:13:18,2,170.118.194.14,Mobile,Forum
8798,530,2025-04-22 00:36:37,26,107.22.183.13,Mobile,Quiz
8799,913,2025-06-03 04:31:16,28,191.198.192.16,Desktop,Quiz
8800,738,2024-11-08 07:50:53,39,146.108.230.251,Desktop,Quiz
8801,679,2025-03-10 08:52:40,42,137.50.212.147,Tablet,Video
8802,583,2024-10-11 04:20:01,44,19.104.52.152,Desktop,Quiz
8803,874,2025-03-26 22:26:54,32,10.31.161.229,Mobile,Video
8804,566,2024-12-28 19:38:56,7,168.143.73.194,Mobile,Forum
8805,245,2025-04-11 20:29:44,15,213.42.51.65,Mobile,Assignment
8806,995,2025-06-17 16:20:21,44,100.181.107.77,Desktop,Assignment
8807,862,2025-03-16 08:13:46,92,40.71.34.167,Desktop,Assignment
8808,76,2025-03-02 05:21:39,2,19.70.140.192,Mobile,Forum
8809,547,2025-03-01 18:14:07,23,24.168.243.27,Desktop,Quiz
8810,267,2024-12-11 07:36:06,11,145.182.165.165,Tablet,Video
8811,317,2024-09-01 00:47:32,7,192.227.154.232,Tablet,Forum
8812,812,2024-12-20 06:17:39,21,188.118.72.32,Desktop,Assignment
8813,121,2025-01-24 23:10:17,27,55.118.25.26,Desktop,Assignment
8814,836,2025-03-25 07:02:32,0,74.116.169.205,Mobile,Assignment
8815,25,2024-10-09 22:31:35,45,5.217.235.135,Desktop,Assignment
8816,432,2025-07-06 10:57:59,51,9.246.221.70,Mobile,Video
8817,160,2024-10-28 19:39:14,101,195.102.158.196,Tablet,Assignment
8818,596,2024-11-28 19:43:58,5,72.177.226.186,Desktop,Video
8819,114,2024-08-12 12:05:17,27,136.102.131.155,Tablet,Assignment
8820,735,2025-06-23 20:24:41,16,10.151.73.109,Desktop,Forum
8821,900,2024-12-03 06:17:43,12,82.175.94.44,Desktop,Video
8822,502,2024-12-11 07:32:16,25,149.170.37.193,Mobile,Video
8823,166,2025-01-24 18:47:05,45,138.220.127.129,Mobile,Forum
8824,703,2025-05-16 10:52:37,0,162.40.69.115,Desktop,Assignment
8825,175,2024-10-27 09:00:35,104,29.112.161.178,Desktop,Assignment
8826,1,2025-02-17 12:17:53,49,24.187.168.132,Mobile,Quiz
8827,899,2024-12-02 04:57:15,41,97.174.123.29,Tablet,Quiz
8828,741,2025-02-02 05:39:55,42,48.245.172.167,Desktop,Video
8829,86,2024-10-22 02:20:48,14,115.170.244.40,Mobile,Quiz
8830,574,2025-01-09 00:43:56,41,175.167.138.55,Desktop,Forum
8831,320,2025-03-01 03:26:45,14,97.16.199.233,Mobile,Forum
8832,401,2024-08-01 02:19:14,68,182.233.13.10,Tablet,Forum
8833,382,2025-04-19 13:54:43,5,139.249.143.50,Desktop,Video
8834,718,2024-08-24 08:02:27,10,86.15.197.90,Desktop,Forum
8835,617,2024-09-03 18:59:31,24,64.195.74.8,Tablet,Video
8836,318,2025-03-02 04:49:56,11,64.23.47.174,Desktop,Video
8837,803,2025-07-08 15:47:53,16,21.72.199.47,Desktop,Forum
8838,250,2024-09-16 22:03:43,20,76.101.190.203,Desktop,Forum
8839,525,2024-10-23 13:04:57,58,216.11.80.59,Mobile,Video
8840,675,2025-01-01 05:29:58,22,201.138.157.109,Mobile,Forum
8841,555,2025-06-27 06:00:54,13,202.195.235.181,Desktop,Quiz
8842,898,2024-08-11 18:07:48,8,195.95.129.48,Tablet,Video
8843,952,2024-10-13 07:31:43,15,119.242.142.241,Tablet,Assignment
8844,623,2025-01-23 02:41:49,21,86.208.118.215,Desktop,Video
8845,717,2025-01-01 20:38:30,41,19.144.148.2,Mobile,Forum
8846,896,2025-02-18 11:33:02,3,195.108.164.132,Mobile,Forum
8847,256,2025-05-08 13:33:48,7,97.142.109.211,Desktop,Video
8848,307,2024-08-22 21:53:13,14,93.0.213.243,Mobile,Video
8849,950,2024-09-03 13:36:42,13,117.200.24.73,Mobile,Assignment
8850,144,2025-04-16 04:11:00,14,77.105.246.153,Tablet,Assignment
8851,658,2025-02-23 18:11:38,47,171.222.72.75,Desktop,Video
8852,391,2025-01-13 02:12:28,11,23.73.155.145,Mobile,Forum
8853,813,2025-04-30 17:25:52,20,72.84.217.124,Mobile,Video
8854,676,2024-09-16 10:10:58,29,140.86.88.50,Mobile,Quiz
8855,169,2024-10-19 10:32:31,7,216.206.22.64,Desktop,Quiz
