transaction_id,user_id,amount,transaction_date,payment_mode,refund_requested
1812,555,53.97,2024-09-08,PayPal,False
1813,906,41.11,2025-05-11,Gift Code,True
1814,909,53.75,2025-07-22,Credit Card,False
1815,953,40.01,2024-09-28,Gift Code,False
1816,770,33.25,2024-11-13,Gift Code,False
1817,833,42.85,2025-05-18,PayPal,False
1818,598,60.34,2024-10-21,Gift Code,False
1819,97,48.39,2024-12-14,Credit Card,False
1820,976,50.35,2024-12-22,PayPal,False
1821,938,51.39,2025-01-04,PayPal,False
1822,954,51.01,2025-02-03,PayPal,False
1823,477,68.73,2025-04-04,Gift Code,True
1824,266,49.57,2025-06-03,Credit Card,False
1825,575,30.93,2024-10-27,Credit Card,False
1826,103,46.27,2025-05-23,Credit Card,False
1827,254,50.67,2025-05-05,PayPal,False
1828,455,37.38,2024-08-12,PayPal,False
1829,829,47.61,2024-10-16,Credit Card,False
1830,513,47.74,2024-09-21,Gift Code,False
1831,666,67.75,2024-12-06,PayPal,False
1832,493,43.21,2025-05-14,Credit Card,False
1833,261,59.49,2024-10-08,Gift Code,False
1834,35,48.53,2024-12-21,PayPal,False
1835,381,58.59,2025-07-20,PayPal,True
1836,397,63.95,2025-06-18,PayPal,False
1837,27,53.8,2025-07-15,Credit Card,False
1838,908,49.42,2025-03-03,PayPal,False
1839,862,61.48,2024-12-15,PayPal,False
1840,306,35.36,2025-04-27,Gift Code,False
1841,736,51.72,2024-09-18,Credit Card,False
1842,699,37.53,2025-07-02,Gift Code,False
1843,671,57.99,2024-12-11,PayPal,False
1844,581,50.97,2024-11-27,Credit Card,True
1845,165,49.27,2025-02-15,Credit Card,True
1846,258,46.29,2025-01-13,PayPal,False
1847,102,56.76,2025-05-02,Credit Card,False
1848,455,32.12,2025-05-05,Credit Card,False
1849,193,69.02,2025-07-04,Gift Code,False
1850,771,48.57,2024-12-18,Credit Card,False
1851,916,36.99,2025-01-30,Credit Card,False
1852,898,23.7,2024-10-12,Gift Code,True
1853,810,48.31,2024-11-25,PayPal,False
1854,299,52.29,2025-05-03,Gift Code,False
1855,21,53.04,2024-07-28,PayPal,False
1856,45,35.49,2025-01-24,PayPal,False
1857,480,37.69,2025-02-26,PayPal,False
1858,496,63.55,2025-05-14,Gift Code,False
1859,788,34.46,2024-08-29,PayPal,True
1860,683,51.1,2025-05-09,Gift Code,False
1861,690,46.14,2024-08-14,Gift Code,False
1862,223,44.63,2025-04-06,PayPal,False
1863,299,47.25,2025-02-02,PayPal,False
1864,481,44.59,2024-09-30,Gift Code,False
1865,24,44.26,2025-02-11,Gift Code,False
1866,338,59.98,2025-04-17,PayPal,True
1867,84,45.95,2024-10-18,PayPal,False
1868,60,37.8,2025-04-03,PayPal,False
1869,288,49.15,2025-03-12,Gift Code,False
1870,634,39.4,2024-11-16,Gift Code,True
1871,517,39.12,2025-06-04,Gift Code,False
1872,898,64.54,2025-01-19,PayPal,False
1873,154,48.16,2025-06-15,Credit Card,False
1874,281,37.22,2024-12-20,Credit Card,False
1875,434,48.96,2024-11-05,Credit Card,False
1876,342,50.63,2025-05-01,Credit Card,False
1877,935,47.92,2025-01-01,Credit Card,False
1878,86,45.11,2025-05-10,Gift Code,False
1879,587,36.12,2025-04-13,PayPal,False
1880,779,45.83,2025-07-23,PayPal,False
1881,191,42.05,2024-08-20,PayPal,False
1882,252,48.77,2024-10-03,PayPal,False
1883,68,54.22,2025-04-14,PayPal,False
1884,865,67.5,2024-12-18,Credit Card,True
1885,146,57.74,2024-08-27,PayPal,True
1886,991,22.84,2024-11-02,PayPal,False
1887,876,52.21,2025-03-17,Credit Card,False
1888,634,65.15,2025-04-20,PayPal,False
1889,924,48.57,2025-03-29,Credit Card,False
1890,554,65.55,2025-05-26,Credit Card,False
1891,828,38.94,2025-03-16,Gift Code,False
1892,662,41.21,2024-10-11,PayPal,False
1893,936,48.3,2025-04-04,PayPal,False
1894,574,48.53,2024-12-28,PayPal,False
1895,255,58.36,2025-04-10,Credit Card,False
1896,131,50.01,2025-07-20,Gift Code,False
1897,839,48.9,2024-10-23,PayPal,False
1898,959,74.75,2024-09-03,Credit Card,False
1899,377,42.21,2025-05-19,Credit Card,True
1900,532,62.88,2025-03-03,Credit Card,False
1901,199,54.15,2024-12-24,Credit Card,False
1902,839,46.32,2024-09-30,Gift Code,False
1903,221,52.58,2025-06-23,Gift Code,False
1904,410,41.81,2025-07-14,Credit Card,False
1905,937,50.85,2025-01-11,PayPal,False
1906,643,49.95,2024-11-30,Gift Code,False
1907,171,54.75,2024-12-24,PayPal,False
1908,145,48.82,2025-04-21,PayPal,False
1909,488,66.65,2024-11-16,Gift Code,False
1910,852,41.17,2024-10-31,PayPal,True
1911,354,43.1,2024-10-18,Gift Code,False
1912,181,52.38,2025-03-06,Gift Code,False
1913,948,41.93,2025-06-25,PayPal,False
1914,161,56.72,2025-05-15,PayPal,False
1915,464,63.13,2024-08-07,Credit Card,True
1916,60,44.79,2025-03-07,Gift Code,False
1917,215,50.87,2024-11-24,PayPal,False
1918,580,56.54,2024-08-17,Gift Code,False
1919,952,58.82,2025-03-25,Credit Card,False
1920,873,84.77,2025-03-16,Credit Card,True
1921,192,36.41,2025-06-13,Credit Card,False
1922,488,64.93,2024-12-01,Credit Card,False
1923,225,43.57,2024-12-23,Credit Card,False
1924,392,43.99,2025-07-04,Credit Card,True
1925,709,51.42,2024-12-26,Credit Card,False
1926,161,50.61,2024-10-16,Credit Card,False
1927,761,62.5,2024-07-30,Gift Code,False
1928,921,35.28,2024-08-16,PayPal,False
1929,455,20.23,2025-04-03,Gift Code,False
1930,111,69.33,2024-12-23,Gift Code,False
1931,903,35.59,2024-10-10,PayPal,False
1932,59,60.04,2024-12-22,PayPal,True
1933,545,63.94,2024-09-18,Credit Card,True
1934,553,61.34,2025-04-26,PayPal,False
1935,673,55.1,2025-07-18,Gift Code,False
1936,29,57.45,2024-09-07,Credit Card,False
1937,767,44.76,2025-05-27,Gift Code,True
1938,935,30.85,2024-08-13,PayPal,False
1939,185,46.51,2024-12-10,Gift Code,False
1940,873,44.55,2025-04-13,Gift Code,False
1941,224,40.54,2024-08-22,Credit Card,False
1942,357,50.49,2024-12-22,Credit Card,False
1943,492,30.5,2024-11-01,Gift Code,False
1944,733,62.53,2024-08-14,PayPal,False
1945,832,49.29,2025-01-12,Credit Card,False
1946,598,45.05,2025-02-07,Gift Code,False
1947,578,46.89,2025-01-19,Credit Card,True
1948,114,48.43,2025-06-26,Credit Card,False
1949,378,39.63,2025-05-07,PayPal,True
1950,777,39.59,2025-06-03,Gift Code,False
1951,285,36.91,2025-04-26,Gift Code,False
1952,97,35.8,2025-06-17,Gift Code,False
1953,842,41.43,2025-04-01,Gift Code,False
1954,124,48.52,2024-08-14,Gift Code,False
1955,156,61.0,2025-06-27,Credit Card,False
1956,110,34.23,2024-11-17,Credit Card,False
1957,53,59.14,2025-06-14,Credit Card,False
1958,174,33.91,2025-07-12,Credit Card,False
1959,679,50.95,2025-02-03,PayPal,False
1960,588,34.82,2024-09-03,PayPal,False
1961,314,37.34,2024-08-28,Gift Code,False
1962,726,53.15,2024-10-11,PayPal,False
1963,694,53.04,2025-05-07,Credit Card,False
1964,390,57.48,2025-04-04,Credit Card,False
1965,45,40.67,2024-12-12,Credit Card,False
1966,936,59.96,2025-05-17,Credit Card,True
1967,663,65.62,2025-06-24,Credit Card,False
1968,117,52.32,2025-07-05,Gift Code,False
1969,122,32.12,2025-05-12,Gift Code,False
1970,482,30.7,2024-10-07,Credit Card,False
1971,170,51.52,2025-06-28,Gift Code,False
1972,678,44.27,2025-07-21,PayPal,False
1973,400,40.03,2025-04-17,PayPal,False
1974,842,48.32,2025-05-03,Credit Card,True
1975,943,46.41,2025-01-25,Gift Code,False
1976,661,48.39,2025-05-10,Credit Card,False
1977,500,41.19,2025-03-26,Gift Code,False
1978,74,69.79,2025-04-10,Credit Card,False
1979,971,39.12,2025-03-26,Credit Card,False
1980,149,47.3,2024-10-27,Credit Card,False
1981,537,29.57,2025-03-15,PayPal,False
1982,892,38.43,2025-01-01,Gift Code,False
1983,61,36.98,2024-12-12,Gift Code,False
1984,866,44.61,2025-07-20,PayPal,False
1985,54,47.5,2024-09-24,PayPal,False
1986,223,45.77,2025-01-27,Gift Code,False
1987,731,44.52,2025-07-17,Gift Code,False
1988,473,52.13,2025-03-25,Credit Card,False
1989,316,52.9,2025-07-03,Credit Card,True
1990,170,26.17,2024-09-25,Gift Code,True
1991,701,60.57,2025-05-17,Gift Code,False
1992,32,52.6,2025-05-31,Credit Card,False
1993,53,30.4,2025-03-12,PayPal,False
1994,940,58.98,2024-11-24,Gift Code,False
1995,139,60.19,2025-03-06,Gift Code,False
1996,374,30.1,2025-05-10,PayPal,False
1997,47,46.87,2025-02-20,PayPal,False
1998,90,52.63,2024-12-23,PayPal,False
1999,828,60.69,2025-01-11,Gift Code,False
2000,36,54.9,2025-01-18,Gift Code,False
2001,997,44.36,2025-01-22,Gift Code,True
2002,956,39.16,2025-04-20,Credit Card,False
2003,929,35.2,2024-08-16,PayPal,False
2004,225,40.71,2024-11-30,PayPal,False
2005,554,55.37,2024-12-11,Credit Card,False
2006,740,59.2,2024-11-16,Credit Card,False
2007,269,46.22,2025-02-09,Credit Card,False
2008,910,60.95,2025-03-11,Credit Card,True
2009,186,54.07,2025-03-08,PayPal,False
2010,371,75.27,2025-04-27,Credit Card,False
2011,869,31.67,2025-05-19,Credit Card,False
2012,235,47.8,2024-08-07,PayPal,False
2013,122,52.11,2025-01-24,PayPal,False
2014,424,68.47,2024-08-27,PayPal,False
2015,833,35.44,2024-10-02,PayPal,False
2016,389,40.33,2025-04-19,Gift Code,False
2017,926,50.54,2025-03-09,Gift Code,False
2018,117,37.76,2025-07-16,Gift Code,False
2019,466,47.5,2025-03-16,Gift Code,False
2020,429,33.64,2024-12-20,PayPal,False
2021,869,61.94,2025-03-17,Gift Code,False
2022,442,66.78,2025-05-17,Credit Card,False
2023,39,67.14,2025-03-14,Credit Card,False
2024,908,51.52,2025-07-20,Credit Card,False
2025,162,51.74,2024-08-30,Gift Code,False
2026,621,49.87,2024-11-27,Gift Code,False
2027,526,58.6,2024-11-14,Credit Card,True
2028,166,62.6,2025-04-23,Gift Code,False
2029,912,57.12,2025-02-22,PayPal,False
2030,874,52.42,2024-10-03,Gift Code,False
2031,445,57.04,2025-06-08,Credit Card,False
2032,443,49.88,2025-07-24,Credit Card,False
2033,331,36.58,2025-01-25,Gift Code,False
2034,993,44.07,2024-07-27,Gift Code,False
2035,335,52.12,2024-08-12,Credit Card,False
2036,112,41.29,2025-04-05,Credit Card,False
2037,746,40.59,2024-09-11,Gift Code,False
2038,714,56.17,2025-03-03,Gift Code,False
2039,835,56.79,2024-10-28,Credit Card,False
2040,139,52.95,2024-10-16,Credit Card,False
2041,779,45.01,2025-05-21,Credit Card,False
2042,784,46.61,2025-04-20,Credit Card,False
2043,166,56.99,2025-06-09,Credit Card,False
2044,414,40.97,2024-09-02,Credit Card,False
2045,169,35.44,2024-10-14,Credit Card,False
2046,769,55.06,2024-09-11,Gift Code,False
2047,124,48.8,2024-12-22,PayPal,False
2048,550,63.06,2025-02-06,PayPal,False
2049,882,39.34,2025-03-03,Gift Code,False
2050,761,60.74,2024-10-07,PayPal,False
2051,749,44.15,2025-01-22,Gift Code,False
2052,98,57.81,2025-06-05,Gift Code,False
2053,60,37.11,2024-11-02,Gift Code,False
2054,19,33.94,2025-01-03,Gift Code,False
2055,124,53.5,2024-07-31,PayPal,False
2056,226,47.24,2024-09-22,Gift Code,False
2057,955,51.58,2024-08-17,Credit Card,False
2058,612,40.23,2024-10-28,Gift Code,False
2059,324,53.27,2025-01-08,PayPal,False
2060,906,62.73,2025-05-14,PayPal,False
2061,17,60.96,2025-02-20,PayPal,False
2062,760,43.24,2025-06-16,PayPal,False
2063,80,37.43,2025-02-17,Credit Card,False
2064,597,49.96,2024-11-12,Gift Code,False
2065,860,58.46,2024-08-22,Credit Card,False
2066,456,33.11,2024-12-10,Gift Code,False
2067,541,56.08,2025-02-03,Gift Code,False
2068,646,70.09,2025-01-27,Credit Card,False
2069,990,56.39,2024-08-25,Credit Card,False
2070,706,34.43,2025-04-19,PayPal,False
2071,631,38.66,2024-09-14,Gift Code,False
2072,378,43.09,2025-05-08,Gift Code,False
2073,879,48.54,2025-03-16,Gift Code,False
2074,191,53.48,2024-08-19,Gift Code,False
2075,927,57.19,2025-02-13,Gift Code,False
2076,665,47.01,2024-11-04,Gift Code,False
2077,855,52.55,2024-09-29,PayPal,False
2078,491,39.18,2025-04-22,Gift Code,False
2079,405,42.93,2025-03-23,PayPal,False
2080,272,58.84,2025-03-31,Gift Code,True
2081,644,54.51,2024-12-16,Gift Code,False
2082,875,55.76,2024-08-17,Credit Card,False
2083,430,39.6,2025-04-30,Gift Code,False
2084,520,49.61,2025-03-10,Credit Card,False
2085,646,50.84,2024-12-08,Credit Card,False
2086,893,53.22,2025-05-29,Credit Card,False
2087,384,60.16,2024-12-31,PayPal,False
2088,821,50.44,2025-05-12,Credit Card,False
2089,887,65.89,2024-08-26,Credit Card,False
2090,192,30.34,2025-01-23,Credit Card,False
2091,603,46.91,2025-01-09,Gift Code,False
2092,435,60.31,2025-04-08,PayPal,False
2093,761,42.53,2025-07-11,PayPal,False
2094,996,58.33,2024-12-12,PayPal,False
2095,764,50.97,2024-12-01,PayPal,True
2096,996,68.97,2025-02-25,Gift Code,True
2097,63,48.48,2025-03-14,Credit Card,False
2098,216,48.6,2024-09-22,Gift Code,False
2099,134,68.0,2024-09-22,PayPal,False
2100,958,46.38,2024-10-17,Gift Code,False
2101,619,60.55,2025-04-19,Gift Code,False
2102,161,53.07,2024-12-14,PayPal,False
2103,258,60.86,2024-12-11,Credit Card,False
2104,425,46.5,2025-07-01,Gift Code,False
2105,528,48.92,2024-09-12,PayPal,False
2106,358,46.31,2025-04-18,Gift Code,False
2107,375,30.25,2025-02-21,Gift Code,False
2108,571,47.34,2024-11-26,Gift Code,False
2109,9,82.01,2025-02-25,Credit Card,False
2110,197,42.67,2025-01-30,Gift Code,False
2111,117,51.45,2025-04-09,Gift Code,False
2112,10,61.9,2024-08-03,Credit Card,False
2113,862,55.21,2025-06-26,Gift Code,False
2114,519,49.21,2025-07-07,Gift Code,False
2115,349,41.05,2025-01-09,Credit Card,False
2116,706,64.41,2024-10-07,PayPal,False
2117,404,61.08,2024-07-26,Gift Code,False
2118,635,64.18,2025-05-24,PayPal,False
2119,575,63.18,2025-04-08,PayPal,False
2120,4,35.71,2024-09-20,PayPal,False
2121,796,46.47,2025-05-18,Credit Card,False
2122,328,53.1,2024-09-19,Credit Card,False
2123,762,40.48,2025-02-21,Gift Code,False
2124,512,43.69,2025-05-22,PayPal,False
2125,931,56.4,2025-06-26,Credit Card,True
2126,130,55.98,2025-04-27,Credit Card,False
2127,937,67.6,2024-09-30,PayPal,False
2128,924,42.78,2025-03-17,Credit Card,True
2129,587,40.69,2025-07-19,PayPal,False
2130,484,70.97,2024-10-18,Credit Card,False
2131,841,47.53,2025-05-29,PayPal,False
2132,358,30.99,2024-10-23,Credit Card,False
2133,385,53.99,2024-12-09,Credit Card,False
2134,254,39.24,2024-09-17,Credit Card,False
2135,923,46.13,2025-02-19,Credit Card,False
2136,835,35.81,2025-06-20,PayPal,False
2137,167,61.1,2025-01-10,Gift Code,False
2138,713,54.07,2025-02-13,Gift Code,False
2139,680,37.09,2025-03-18,Credit Card,False
2140,796,51.97,2025-02-02,Gift Code,False
2141,469,56.7,2024-09-02,Credit Card,False
2142,860,47.87,2024-12-16,Gift Code,False
2143,493,66.54,2025-05-02,Credit Card,False
2144,920,60.4,2025-07-06,Gift Code,False
2145,338,45.17,2024-10-07,Gift Code,False
2146,51,47.72,2024-12-07,Credit Card,False
2147,56,37.62,2025-05-31,Gift Code,False
2148,73,33.02,2025-07-10,Credit Card,False
2149,794,41.29,2025-03-13,Gift Code,False
2150,600,42.96,2025-04-02,PayPal,False
2151,52,63.25,2024-12-30,PayPal,False
2152,125,36.24,2024-11-17,PayPal,False
2153,262,50.96,2025-01-28,Credit Card,False
2154,955,52.14,2024-09-22,Credit Card,False
2155,885,42.92,2024-12-30,Credit Card,False
2156,780,60.18,2025-02-13,PayPal,False
2157,575,46.86,2025-04-07,Gift Code,True
2158,548,44.06,2024-11-21,Credit Card,False
2159,521,66.41,2025-06-19,PayPal,False
2160,330,41.57,2025-05-06,Credit Card,False
2161,323,57.77,2025-02-02,Credit Card,True
2162,241,44.31,2024-11-04,Gift Code,False
2163,285,37.84,2024-12-31,Credit Card,False
2164,839,46.69,2024-11-08,Credit Card,False
2165,602,73.55,2025-04-12,Gift Code,False
2166,264,35.55,2024-12-10,Credit Card,False
2167,299,42.99,2024-11-25,Credit Card,False
2168,205,62.28,2024-08-06,Gift Code,False
2169,291,40.59,2025-01-16,Credit Card,True
2170,211,43.97,2025-04-15,Credit Card,False
2171,366,51.34,2024-09-20,PayPal,False
2172,790,47.74,2025-07-07,Gift Code,False
2173,464,55.08,2025-02-10,PayPal,False
2174,719,47.36,2024-10-27,Gift Code,False
2175,322,50.05,2024-09-01,Credit Card,False
2176,358,48.68,2025-05-14,PayPal,False
2177,917,41.81,2024-07-27,PayPal,False
2178,94,31.49,2025-07-17,PayPal,False
2179,711,69.21,2024-09-09,PayPal,False
2180,863,41.71,2025-02-22,Gift Code,False
2181,169,42.3,2024-12-08,Credit Card,False
2182,297,51.97,2025-05-01,Credit Card,False
2183,945,39.65,2025-04-15,PayPal,False
2184,739,59.15,2024-08-12,Credit Card,False
2185,516,52.54,2025-02-13,Credit Card,False
2186,98,47.28,2025-02-21,Gift Code,False
2187,705,44.99,2024-08-12,Credit Card,False
2188,778,37.99,2025-07-21,Credit Card,False
2189,350,53.12,2025-02-18,Credit Card,False
2190,736,51.35,2025-01-26,Credit Card,False
2191,579,43.53,2024-11-23,PayPal,False
2192,650,55.23,2024-12-27,Gift Code,False
2193,841,65.8,2025-05-07,Gift Code,False
2194,401,50.14,2024-11-21,Gift Code,False
2195,751,47.52,2025-06-07,Credit Card,False
2196,451,40.38,2025-07-22,PayPal,True
2197,475,48.4,2025-07-24,Gift Code,False
2198,821,45.8,2024-12-07,PayPal,False
2199,419,39.52,2025-05-11,Gift Code,False
2200,4,54.5,2024-08-02,PayPal,False
2201,324,52.72,2025-05-10,Credit Card,True
2202,369,50.75,2025-04-13,Credit Card,False
2203,864,46.37,2024-12-02,Gift Code,False
2204,614,59.2,2025-02-19,Gift Code,False
2205,395,32.49,2024-09-05,Gift Code,False
2206,556,32.96,2025-04-02,Credit Card,True
2207,119,52.24,2024-07-28,Credit Card,False
2208,700,62.63,2024-11-25,Gift Code,False
2209,743,51.2,2025-02-14,Gift Code,False
2210,966,51.26,2024-07-28,Credit Card,False
2211,190,39.52,2024-09-04,Gift Code,False
2212,995,28.55,2024-07-24,Gift Code,True
2213,622,40.24,2025-02-27,Gift Code,False
2214,416,56.43,2025-07-10,Credit Card,False
2215,814,34.26,2025-03-30,Credit Card,False
2216,791,41.47,2025-02-24,PayPal,False
2217,106,34.33,2025-07-04,PayPal,False
2218,165,40.94,2025-04-14,PayPal,False
2219,638,61.39,2025-06-08,PayPal,False
2220,346,43.93,2025-01-03,Gift Code,False
2221,98,59.13,2025-01-28,Credit Card,False
2222,486,44.18,2025-03-11,Credit Card,False
2223,331,64.4,2025-01-31,PayPal,False
2224,370,53.48,2025-06-01,Gift Code,False
2225,442,45.38,2024-11-01,Credit Card,False
2226,120,48.37,2024-10-30,Credit Card,False
2227,853,35.57,2025-02-03,Gift Code,True
2228,299,44.88,2025-01-09,Gift Code,False
2229,856,64.2,2024-08-23,PayPal,False
2230,143,53.58,2025-03-09,PayPal,False
2231,707,29.11,2024-10-14,Gift Code,False
2232,642,48.28,2025-01-13,Credit Card,False
2233,967,51.67,2025-02-15,Gift Code,False
2234,901,57.5,2025-06-04,Gift Code,False
2235,949,46.24,2025-05-19,Credit Card,False
2236,941,48.79,2025-05-03,Credit Card,False
2237,616,60.32,2025-02-21,PayPal,False
2238,93,47.56,2025-01-05,Gift Code,False
2239,297,42.7,2024-12-17,PayPal,False
2240,447,58.35,2024-10-07,Gift Code,False
2241,480,58.53,2025-06-11,Gift Code,False
2242,734,28.38,2024-12-20,Credit Card,False
2243,712,52.58,2025-05-25,Gift Code,False
2244,800,39.92,2025-03-27,Gift Code,False
2245,874,53.99,2024-11-15,Credit Card,False
2246,258,59.52,2024-12-21,Credit Card,False
2247,522,56.18,2025-05-16,Credit Card,False
2248,683,57.17,2024-11-29,Gift Code,True
2249,375,43.39,2024-10-26,Credit Card,False
2250,427,45.41,2025-07-22,Gift Code,False
2251,101,55.92,2024-10-17,PayPal,False
2252,622,50.7,2024-10-22,Credit Card,False
2253,759,34.56,2024-11-17,PayPal,False
2254,835,58.9,2025-06-06,PayPal,False
2255,244,35.36,2025-01-12,Credit Card,False
2256,23,53.24,2025-01-11,Credit Card,False
2257,354,52.06,2024-11-08,Gift Code,False
2258,466,61.81,2025-05-08,Credit Card,False
2259,225,47.63,2025-03-03,PayPal,True
2260,865,29.7,2024-12-29,PayPal,False
2261,444,51.42,2024-10-20,PayPal,False
2262,977,53.32,2024-10-09,Gift Code,False
2263,774,60.73,2025-01-26,Gift Code,True
2264,269,44.71,2025-03-05,Credit Card,False
2265,533,57.02,2025-07-06,Credit Card,False
2266,991,58.96,2025-06-23,Credit Card,False
2267,314,42.67,2024-09-19,PayPal,False
2268,120,53.16,2024-09-22,PayPal,False
2269,981,35.27,2025-05-28,PayPal,False
2270,481,55.63,2025-06-25,Credit Card,False
2271,924,52.21,2025-07-20,Credit Card,False
2272,120,37.6,2025-04-18,PayPal,False
2273,710,46.02,2025-01-07,Credit Card,False
2274,136,60.84,2025-07-16,Gift Code,True
2275,77,51.99,2025-07-05,Credit Card,False
2276,354,43.16,2024-09-28,PayPal,False
2277,58,42.31,2025-02-03,Credit Card,True
2278,936,60.02,2024-09-06,Gift Code,False
2279,86,45.08,2025-03-20,PayPal,False
2280,1,52.2,2025-07-18,Credit Card,False
2281,77,45.86,2024-08-21,Credit Card,False
2282,961,27.87,2024-12-04,Credit Card,False
2283,522,43.46,2024-07-24,Credit Card,False
2284,444,61.37,2024-10-02,Gift Code,False
2285,581,71.43,2024-10-16,Credit Card,False
2286,148,42.26,2025-01-28,Credit Card,True
2287,574,53.32,2024-11-13,PayPal,False
2288,525,73.28,2024-10-12,Gift Code,False
2289,186,62.0,2025-02-22,PayPal,False
2290,677,37.87,2025-07-03,Gift Code,False
2291,522,47.34,2025-03-29,Credit Card,False
2292,771,52.57,2025-02-02,Gift Code,False
2293,162,62.72,2024-10-27,PayPal,False
2294,290,37.96,2024-11-12,Credit Card,False
2295,926,57.73,2024-11-22,PayPal,False
2296,421,57.03,2024-08-12,PayPal,False
2297,196,46.95,2024-11-26,Gift Code,False
2298,34,71.43,2024-09-25,Credit Card,False
2299,672,40.88,2024-09-06,PayPal,False
2300,597,53.63,2025-03-14,PayPal,False
2301,570,51.98,2024-11-13,Gift Code,False
2302,873,53.75,2024-07-27,PayPal,False
2303,408,61.54,2024-11-25,Credit Card,True
2304,777,36.56,2025-07-11,Credit Card,False
2305,297,51.58,2025-03-26,Gift Code,False
2306,920,69.69,2024-07-25,PayPal,False
2307,537,57.97,2024-10-30,Gift Code,False
2308,36,43.38,2025-01-23,Gift Code,False
2309,264,41.99,2024-09-12,PayPal,False
2310,382,55.17,2025-05-11,Credit Card,False
2311,114,45.1,2025-01-01,Gift Code,False
2312,617,48.56,2024-08-03,Credit Card,False
2313,605,42.56,2025-03-23,Credit Card,False
2314,601,70.73,2025-01-25,PayPal,False
2315,443,53.45,2025-06-24,PayPal,False
2316,163,50.52,2025-07-12,Credit Card,False
2317,38,33.67,2025-03-30,Credit Card,False
2318,92,41.73,2025-02-27,Credit Card,False
2319,631,49.38,2025-01-05,Gift Code,False
2320,723,49.39,2024-09-25,Credit Card,False
2321,672,66.6,2025-03-12,Gift Code,False
2322,101,51.23,2024-08-22,PayPal,False
2323,881,60.37,2024-11-05,PayPal,False
2324,507,51.78,2024-12-09,Credit Card,False
2325,179,58.6,2025-03-09,PayPal,False
2326,284,33.31,2025-01-29,Credit Card,False
2327,952,37.43,2025-01-15,Gift Code,False
2328,355,59.23,2024-10-23,Credit Card,False
2329,904,64.96,2024-12-30,PayPal,False
2330,297,32.93,2024-12-17,Credit Card,False
2331,886,50.11,2024-07-30,PayPal,False
2332,535,34.99,2025-03-03,Gift Code,False
2333,950,43.35,2025-02-15,PayPal,False
2334,488,30.98,2025-05-11,PayPal,False
2335,279,48.81,2025-05-07,PayPal,False
2336,544,48.15,2025-07-22,PayPal,False
2337,650,48.02,2024-11-24,PayPal,False
2338,593,47.06,2025-03-06,PayPal,False
2339,931,56.34,2024-09-06,Credit Card,False
2340,355,67.13,2025-03-16,Gift Code,False
2341,319,37.9,2025-02-25,Credit Card,False
2342,195,41.58,2024-08-29,Gift Code,False
2343,804,51.28,2025-01-10,Credit Card,False
2344,93,47.31,2025-05-11,Gift Code,True
2345,433,46.82,2024-11-16,Gift Code,False
2346,558,36.87,2025-01-28,Credit Card,False
2347,27,45.43,2025-04-29,Credit Card,False
2348,415,45.53,2024-10-22,Gift Code,False
2349,162,52.18,2024-12-22,PayPal,False
2350,844,40.92,2025-01-09,Gift Code,False
2351,101,58.91,2024-12-12,PayPal,False
2352,699,37.34,2024-10-11,Gift Code,True
2353,950,65.53,2025-03-19,PayPal,False
2354,473,41.81,2025-01-11,Credit Card,False
2355,706,64.41,2025-03-31,Credit Card,True
2356,158,42.49,2025-02-14,PayPal,False
2357,492,58.3,2025-02-13,PayPal,False
2358,969,46.34,2024-12-06,PayPal,False
2359,919,50.8,2025-02-12,PayPal,False
2360,9,56.01,2025-01-14,Credit Card,False
2361,212,46.65,2025-06-02,Gift Code,True
2362,439,30.96,2024-11-17,Credit Card,False
2363,897,43.63,2025-02-05,Gift Code,False
2364,824,44.93,2025-05-10,Credit Card,False
2365,679,67.28,2025-03-12,PayPal,False
2366,855,49.52,2025-04-15,Credit Card,True
2367,786,51.7,2025-04-14,Credit Card,False
2368,810,48.83,2024-12-05,PayPal,False
2369,992,52.17,2025-07-09,PayPal,False
2370,111,37.61,2025-04-04,Credit Card,False
2371,841,43.12,2025-06-27,Credit Card,False
2372,203,56.62,2024-12-11,Gift Code,False
2373,760,47.76,2025-01-15,Gift Code,False
2374,65,48.98,2024-09-07,Credit Card,False
2375,715,49.79,2024-10-27,Gift Code,False
2376,161,56.87,2024-09-05,PayPal,False
2377,414,43.58,2025-05-30,Credit Card,False
2378,645,50.99,2025-03-26,Credit Card,False
2379,690,28.46,2025-03-18,Gift Code,False
2380,705,33.87,2025-02-16,Credit Card,False
2381,266,47.5,2024-10-30,Credit Card,False
2382,572,38.94,2024-11-02,PayPal,False
2383,205,59.82,2024-11-03,Credit Card,False
2384,667,39.31,2025-05-27,Gift Code,False
2385,584,48.71,2025-04-30,PayPal,False
2386,156,58.01,2025-03-14,Gift Code,False
2387,173,54.92,2025-07-21,Credit Card,False
2388,308,44.54,2024-12-22,Gift Code,False
2389,450,46.09,2024-08-18,Gift Code,False
2390,62,54.74,2025-07-15,PayPal,False
2391,373,58.06,2025-01-08,Credit Card,False
2392,460,64.96,2024-10-26,PayPal,False
2393,475,58.04,2025-06-16,Credit Card,False
2394,381,56.84,2025-02-28,PayPal,False
2395,717,53.42,2024-11-25,Credit Card,False
2396,572,51.2,2024-10-02,PayPal,True
2397,86,46.28,2024-12-02,Credit Card,False
2398,936,54.97,2025-01-25,PayPal,False
2399,143,47.63,2024-10-29,Gift Code,False
2400,863,56.95,2025-01-25,PayPal,False
